,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
179,768,Africa,Instant-replacement,Togo,2.348465,2.310135,2.27977,2.25382,2.23052,2.210275,2.193405,2.17715,2.163075,2.150225,2.13975,2.12978,2.120905,2.11275,2.105715,2.099615,2.09374
180,776,Oceania,Instant-replacement,Tonga,2.12066,2.11545,2.110905,2.10716,2.103595,2.100355,2.097285,2.0946,2.091905,2.08946,2.08716,2.08491,2.082795,2.08083,2.07904,2.07725,2.07558
181,780,Americas,Instant-replacement,Trinidad and Tobago,2.11679,2.110875,2.105435,2.100425,2.095835,2.091495,2.08773,2.084155,2.08112,2.078145,2.07571,2.07347,2.07135,2.069465,2.06757,2.065755,2.064105
182,788,Africa,Instant-replacement,Tunisia,2.10206,2.0945,2.088785,2.0848,2.081545,2.07883,2.07649,2.07443,2.072655,2.07109,2.069875,2.068715,2.067685,2.06676,2.065885,2.065095,2.064775
183,792,Asia,Instant-replacement,Turkey,2.108945,2.100615,2.09389,2.088355,2.083715,2.079775,2.07643,2.073645,2.07119,2.069055,2.067095,2.065415,2.063845,2.06245,2.06129,2.06021,2.059305
184,795,Asia,Instant-replacement,Turkmenistan,2.17139,2.15917,2.147935,2.137785,2.12867,2.12041,2.113995,2.108645,2.103735,2.09927,2.095135,2.091405,2.08823,2.085205,2.08286,2.080655,2.078535
185,800,Africa,Instant-replacement,Uganda,2.34429,2.296915,2.25263,2.21496,2.189235,2.1681,2.14992,2.134695,2.124465,2.118775,2.113625,2.108895,2.10459,2.100585,2.096855,2.093345,2.090555
186,804,Europe,Instant-replacement,Ukraine,2.09655,2.09434,2.092235,2.09016,2.088175,2.086535,2.084935,2.08338,2.081975,2.080665,2.0795,2.078335,2.077305,2.07647,2.075705,2.074885,2.07423
187,784,Asia,Instant-replacement,United Arab Emirates,2.0649,2.062625,2.061175,2.05992,2.05891,2.058005,2.05714,2.05644,2.055815,2.055255,2.05478,2.054315,2.053935,2.053545,2.053175,2.052855,2.05248
188,826,Europe,Instant-replacement,United Kingdom,2.068385,2.066815,2.06538,2.064115,2.062995,2.06189,2.06092,2.060045,2.0592,2.058445,2.05769,2.057045,2.056405,2.055845,2.055305,2.054815,2.054325
189,840,Americas,Instant-replacement,United States of America,2.07488,2.07368,2.07157,2.069775,2.068095,2.06657,2.06517,2.06381,2.06262,2.06145,2.060375,2.05934,2.05843,2.05747,2.056585,2.055785,2.055035
190,858,Americas,Instant-replacement,Uruguay,2.0913,2.088055,2.085115,2.082415,2.079935,2.077645,2.075525,2.073685,2.071965,2.07038,2.06885,2.06742,2.066075,2.064765,2.063565,2.06248,2.0615
191,860,Asia,Instant-replacement,Uzbekistan,2.16181,2.15235,2.14567,2.139785,2.13468,2.129985,2.12602,2.122485,2.11929,2.11647,2.1142,2.1121,2.110195,2.108405,2.10673,2.105085,2.10359
192,548,Oceania,Instant-replacement,Vanuatu,2.137315,2.12369,2.111815,2.101115,2.097185,2.093695,2.090435,2.08752,2.0849,2.082405,2.080105,2.078005,2.07597,2.074185,2.07244,2.07086,2.069315
193,862,Americas,Instant-replacement,Venezuela (Bolivarian Republic of),2.092275,2.087895,2.08483,2.082225,2.079885,2.07777,2.0759,2.074135,2.072555,2.07111,2.069825,2.06861,2.06748,2.06639,2.065325,2.0643,2.063355
194,704,Asia,Instant-replacement,Viet Nam,2.154695,2.12797,2.0991,2.09477,2.090825,2.087455,2.084545,2.081905,2.079465,2.07727,2.075195,2.07325,2.07148,2.06979,2.06838,2.06696,2.065645
195,850,Americas,Instant-replacement,United States Virgin Islands,2.089965,2.08776,2.08576,2.083955,2.082255,2.08066,2.07919,2.07777,2.07643,2.07526,2.074045,2.072965,2.071875,2.07089,2.069995,2.069135,2.06834
196,732,Africa,Instant-replacement,Western Sahara,2.14052,2.12168,2.108285,2.098425,2.091295,2.08502,2.08052,2.07662,2.07316,2.07005,2.06728,2.06454,2.06215,2.05991,2.05771,2.05568,2.05391
197,887,Asia,Instant-replacement,Yemen,2.258805,2.231975,2.20931,2.18942,2.173425,2.15914,2.14628,2.135575,2.125445,2.11661,2.11053,2.105285,2.10026,2.09584,2.09208,2.08874,2.08573
198,894,Africa,Instant-replacement,Zambia,2.287815,2.240725,2.208555,2.1844,2.16409,2.146535,2.132295,2.12335,2.115685,2.108855,2.10278,2.097265,2.09271,2.089095,2.085765,2.082625,2.079655
199,716,Africa,Instant-replacement,Zimbabwe,2.25037,2.220535,2.19494,2.17323,2.155065,2.139245,2.122865,2.11264,2.10529,2.098805,2.092995,2.087685,2.083215,2.0797,2.07645,2.073345,2.07043
