,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
27,108,Africa,High variant,Burundi,5.8273,5.581,5.3075,4.9621,4.65,4.3653,4.1134,3.8978,3.7065,3.5383,3.3942,3.2668,3.1538,3.0448,2.9519,2.862,2.7826
28,132,Africa,High variant,Cabo Verde,2.5385,2.5352,2.5162,2.424,2.3538,2.3009,2.2639,2.2401,2.2291,2.226,2.2254,2.2283,2.2355,2.2417,2.2495,2.2567,2.2641
29,116,Asia,High variant,Cambodia,2.7738,2.7815,2.7669,2.6706,2.5885,2.5171,2.4574,2.41,2.372,2.3416,2.3215,2.3049,2.2937,2.2873,2.2837,2.2808,2.2806
30,120,Africa,High variant,Cameroon,4.853,4.6878,4.5004,4.2492,4.0251,3.8329,3.6632,3.5121,3.3775,3.2612,3.1588,3.0602,2.9689,2.8845,2.8066,2.7345,2.6679
31,124,Americas,High variant,Canada,1.8133,1.9574,2.0765,2.0977,2.1212,2.1422,2.163,2.1834,2.1997,2.2152,2.2292,2.2421,2.2514,2.2606,2.2682,2.2752,2.2831
32,140,Africa,High variant,Central African Republic,5.0041,4.7878,4.5226,4.1822,3.8648,3.5969,3.3722,3.1849,3.0318,2.9049,2.8013,2.7104,2.6314,2.568,2.5155,2.4748,2.4381
33,148,Africa,High variant,Chad,6.0473,5.7106,5.3624,4.9511,4.5898,4.2706,3.9944,3.7583,3.5601,3.3905,3.2421,3.1094,2.9945,2.8897,2.794,2.7116,2.6353
34,152,Americas,High variant,Chile,2.0145,2.1354,2.2261,2.2225,2.2216,2.2267,2.231,2.2391,2.2469,2.2561,2.2616,2.2704,2.2766,2.2829,2.2901,2.2935,2.2992
35,156,Asia,High variant,China,1.8848,2.0636,2.1866,2.2055,2.2223,2.2362,2.2483,2.2578,2.2654,2.2735,2.2799,2.2863,2.2901,2.2932,2.2965,2.2995,2.3022
36,170,Americas,High variant,Colombia,2.0774,2.1422,2.1908,2.1642,2.1547,2.1594,2.169,2.1821,2.1952,2.2088,2.2215,2.2345,2.2442,2.255,2.264,2.2726,2.2793
37,174,Africa,High variant,Comoros,4.4865,4.3164,4.1414,3.9041,3.7003,3.5249,3.3759,3.2411,3.1234,3.0148,2.9219,2.83,2.7449,2.6695,2.6019,2.5448,2.495
38,178,Africa,High variant,Congo,4.8115,4.6853,4.5314,4.3036,4.0981,3.9152,3.7562,3.6131,3.4824,3.3713,3.2676,3.1717,3.0836,2.9987,2.924,2.8488,2.7825
39,180,Africa,High variant,Democratic Republic of the Congo,6.2135,5.8686,5.4797,5.0113,4.5872,4.2072,3.8844,3.6176,3.3936,3.2149,3.0569,2.9241,2.8136,2.715,2.6329,2.5642,2.5089
40,188,Americas,High variant,Costa Rica,2.0139,2.1002,2.1704,2.163,2.1651,2.1749,2.1846,2.197,2.2071,2.2206,2.2325,2.2437,2.2548,2.2633,2.2711,2.278,2.2843
41,384,Africa,High variant,Côte d'Ivoire,5.0615,4.9157,4.7491,4.5161,4.3039,4.1167,3.9488,3.7923,3.6561,3.5301,3.415,3.3049,3.2064,3.1112,3.027,2.9403,2.862
42,191,Europe,High variant,Croatia,1.6961,1.8518,1.9905,2.027,2.063,2.0962,2.1262,2.1515,2.1741,2.1944,2.2114,2.2264,2.24,2.2506,2.2598,2.2684,2.2761
43,192,Americas,High variant,Cuba,1.9665,2.1258,2.2342,2.2432,2.2502,2.2579,2.2639,2.2702,2.276,2.2823,2.2875,2.2918,2.2958,2.2986,2.3033,2.3062,2.3086
44,531,Americas,High variant,Curaçao,2.268,2.3759,2.444,2.4173,2.3964,2.3809,2.3684,2.36,2.3522,2.3477,2.3461,2.3441,2.3428,2.3422,2.3413,2.3415,2.34
45,196,Asia,High variant,Cyprus,1.5875,1.7464,1.8986,1.9507,1.9986,2.0418,2.0783,2.1128,2.1409,2.1673,2.189,2.2064,2.2228,2.2374,2.2473,2.258,2.2675
46,203,Europe,High variant,Czechia,1.816,2.0308,2.1796,2.2175,2.2467,2.2694,2.2873,2.3009,2.3118,2.3205,2.3274,2.3341,2.3387,2.3421,2.3442,2.3453,2.3478
47,208,Europe,High variant,Denmark,2.0121,2.1837,2.3002,2.3129,2.3224,2.3303,2.3369,2.3416,2.345,2.3486,2.3512,2.3524,2.3543,2.3554,2.3556,2.3575,2.3575
48,262,Africa,High variant,Djibouti,3.0077,2.9086,2.8266,2.6865,2.5731,2.4829,2.41,2.353,2.3134,2.2855,2.2714,2.2611,2.2593,2.2587,2.2605,2.2644,2.2705
49,214,Americas,High variant,Dominican Republic,2.6278,2.6458,2.6295,2.5309,2.4486,2.3833,2.3353,2.3009,2.2781,2.2649,2.2599,2.2576,2.2596,2.2626,2.2668,2.2713,2.2752
50,218,Americas,High variant,Ecuador,2.6944,2.7217,2.7138,2.6197,2.5389,2.4703,2.4148,2.371,2.3391,2.3159,2.2991,2.2897,2.2837,2.2809,2.2801,2.281,2.2842
51,818,Africa,High variant,Egypt,3.4045,3.3625,3.3048,3.1706,3.0564,2.9529,2.8619,2.7779,2.6969,2.6298,2.5711,2.5214,2.4801,2.4473,2.4203,2.3994,2.3822
52,222,Americas,High variant,El Salvador,2.3029,2.3534,2.3738,2.3119,2.2654,2.2328,2.2155,2.2072,2.2061,2.2078,2.2147,2.2218,2.2298,2.2373,2.2473,2.2559,2.2635
53,226,Africa,High variant,Equatorial Guinea,4.8043,4.5425,4.2698,3.9415,3.6665,3.4447,3.2569,3.1042,2.9775,2.865,2.7687,2.68,2.6084,2.5478,2.4981,2.4573,2.4233
54,232,Africa,High variant,Eritrea,4.2765,4.0999,3.9222,3.6906,3.4917,3.3267,3.1875,3.0659,2.9567,2.8589,2.7717,2.6882,2.6168,2.5567,2.5034,2.4606,2.4275
55,233,Europe,High variant,Estonia,1.909,2.1064,2.2411,2.2667,2.2849,2.2998,2.312,2.3207,2.3286,2.3336,2.338,2.3416,2.3451,2.3467,2.3466,2.3487,2.3496
56,748,Africa,High variant,Swaziland,3.264,3.1856,3.1005,2.9476,2.8206,2.7086,2.6129,2.5315,2.464,2.4105,2.3695,2.3388,2.3188,2.3026,2.2937,2.2877,2.2844
57,231,Africa,High variant,Ethiopia,4.275,3.9209,3.6264,3.3366,3.1081,2.933,2.7867,2.6653,2.5656,2.4869,2.4232,2.3756,2.3385,2.3141,2.2959,2.2861,2.2798
58,242,Oceania,High variant,Fiji,2.7318,2.7687,2.7684,2.6787,2.5988,2.5317,2.4749,2.4303,2.3966,2.3679,2.3493,2.3374,2.3271,2.3223,2.3175,2.3147,2.3134
59,246,Europe,High variant,Finland,2.0316,2.1906,2.2974,2.3041,2.3094,2.3149,2.3182,2.32,2.3243,2.3267,2.329,2.3295,2.3302,2.3325,2.3335,2.3337,2.3339
60,250,Europe,High variant,France,2.2234,2.3662,2.4603,2.4558,2.4527,2.4509,2.4492,2.4473,2.4462,2.446,2.4445,2.4445,2.4447,2.4434,2.443,2.4399,2.4412
61,254,Americas,High variant,French Guiana,3.5136,3.4988,3.459,3.3367,3.2329,3.1401,3.0567,2.9776,2.9044,2.8374,2.7718,2.7104,2.6562,2.6121,2.5699,2.534,2.5042
62,258,Oceania,High variant,French Polynesia,2.2402,2.3173,2.361,2.3169,2.2846,2.2619,2.2448,2.2361,2.2328,2.234,2.2374,2.2432,2.2486,2.2555,2.2604,2.2676,2.2726
63,266,Africa,High variant,Gabon,3.9304,3.8016,3.6693,3.4739,3.314,3.1785,3.0609,2.954,2.8598,2.7762,2.6992,2.6312,2.5688,2.5174,2.4751,2.4404,2.4129
64,270,Africa,High variant,Gambia,5.5681,5.3536,5.0605,4.6658,4.2883,3.9406,3.6365,3.3829,3.1785,3.0121,2.879,2.7673,2.6742,2.5978,2.5373,2.4816,2.441
65,268,Asia,High variant,Georgia,2.2206,2.3467,2.4269,2.4104,2.396,2.3863,2.3771,2.37,2.3645,2.36,2.3559,2.3534,2.3524,2.3497,2.3481,2.3474,2.3452
66,276,Europe,High variant,Germany,1.7199,1.9071,2.0393,2.0657,2.0911,2.1122,2.1315,2.1477,2.1622,2.1753,2.187,2.1949,2.2042,2.21,2.217,2.2236,2.2281
67,288,Africa,High variant,Ghana,4.1428,4.0358,3.9148,3.7255,3.5573,3.4146,3.2886,3.1744,3.0717,2.9787,2.8909,2.8082,2.7326,2.6667,2.6048,2.5512,2.5067
68,300,Europe,High variant,Greece,1.5524,1.7108,1.87,1.9253,1.9773,2.0228,2.0643,2.101,2.1318,2.1593,2.1825,2.2016,2.2182,2.2322,2.2449,2.2555,2.2649
69,308,Americas,High variant,Grenada,2.3232,2.3778,2.3997,2.3413,2.302,2.2733,2.2551,2.2489,2.2458,2.247,2.2518,2.2566,2.2617,2.2688,2.2751,2.2803,2.2858
70,312,Americas,High variant,Guadeloupe,2.1704,2.2705,2.343,2.3256,2.3131,2.3059,2.302,2.3013,2.3039,2.3053,2.3087,2.3112,2.3156,2.3191,2.3202,2.3227,2.3249
71,316,Oceania,High variant,Guam,2.5693,2.6296,2.6473,2.5765,2.5166,2.4658,2.4243,2.3933,2.369,2.3507,2.3379,2.3275,2.3228,2.319,2.3153,2.3152,2.3152
72,320,Americas,High variant,Guatemala,3.1489,3.0682,2.9901,2.8491,2.7362,2.6416,2.5612,2.4926,2.4398,2.3954,2.3632,2.3373,2.3204,2.3069,2.299,2.2932,2.2891
73,324,Africa,High variant,Guinea,4.9884,4.7712,4.5358,4.2362,3.9726,3.7504,3.5603,3.3932,3.2517,3.1274,3.0192,2.9212,2.8352,2.7541,2.6822,2.6147,2.5577
74,624,Africa,High variant,Guinea-Bissau,4.7635,4.5678,4.3526,4.0821,3.8499,3.6491,3.4804,3.3312,3.2001,3.0868,2.9818,2.8908,2.8039,2.7254,2.6529,2.5905,2.5369
75,328,Americas,High variant,Guyana,2.7228,2.7591,2.7587,2.669,2.5905,2.5269,2.4733,2.4303,2.3957,2.3719,2.3541,2.3408,2.3324,2.3262,2.321,2.3185,2.3183
76,332,Americas,High variant,Haiti,3.0979,3.028,2.9578,2.8202,2.7034,2.6091,2.5254,2.4599,2.4045,2.3645,2.3352,2.3141,2.299,2.2897,2.2858,2.2837,2.2825
77,340,Americas,High variant,Honduras,2.6648,2.644,2.6163,2.5132,2.431,2.3694,2.3201,2.2851,2.2607,2.2513,2.2424,2.2412,2.242,2.2463,2.2511,2.257,2.2612
78,344,Asia,High variant,"China, Hong Kong SAR",1.5762,1.8224,1.9995,2.06,2.1088,2.1487,2.182,2.207,2.229,2.2475,2.2608,2.2736,2.284,2.2923,2.2978,2.3046,2.3095
79,348,Europe,High variant,Hungary,1.6468,1.8499,1.9954,2.0332,2.0666,2.0966,2.1205,2.1405,2.1579,2.1733,2.1874,2.1984,2.2075,2.2165,2.2246,2.2308,2.2376
80,352,Europe,High variant,Iceland,2.1712,2.2763,2.3425,2.3158,2.297,2.2849,2.2792,2.2749,2.2744,2.2755,2.2774,2.2804,2.2829,2.2864,2.2893,2.294,2.298
81,356,Asia,High variant,India,2.5529,2.5905,2.5974,2.5192,2.454,2.4004,2.3604,2.3286,2.3046,2.2899,2.2797,2.2728,2.2693,2.2698,2.2697,2.2712,2.2756
82,360,Asia,High variant,Indonesia,2.5695,2.609,2.6159,2.5418,2.4814,2.4323,2.3957,2.3684,2.3493,2.335,2.3275,2.3202,2.3168,2.3156,2.3146,2.3149,2.3164
83,364,Asia,High variant,Iran (Islamic Republic of),1.8715,1.93,1.9981,2.019,2.0544,2.091,2.1203,2.1465,2.1698,2.1911,2.2092,2.2261,2.2398,2.2528,2.2619,2.2703,2.2782
84,368,Asia,High variant,Iraq,4.516,4.4127,4.2872,4.0818,3.9039,3.7488,3.6099,3.4868,3.3682,3.2677,3.1685,3.0802,2.9951,2.9159,2.8396,2.7659,2.7005
85,372,Europe,High variant,Ireland,2.23,2.3664,2.4567,2.4485,2.4423,2.4369,2.4333,2.4301,2.4268,2.4253,2.4217,2.421,2.42,2.4174,2.4161,2.4159,2.4144
86,376,Asia,High variant,Israel,3.1702,3.2077,3.2053,3.1137,3.0277,2.9485,2.8674,2.7974,2.7295,2.6657,2.6111,2.5622,2.5232,2.4893,2.4604,2.4365,2.4158
87,380,Europe,High variant,Italy,1.7413,1.9423,2.0846,2.1203,2.1498,2.1737,2.1941,2.2112,2.2258,2.2388,2.2487,2.2577,2.2658,2.2711,2.2769,2.2812,2.2857
88,388,Americas,High variant,Jamaica,2.241,2.3165,2.3622,2.3218,2.2939,2.2773,2.2666,2.2629,2.2624,2.2631,2.2671,2.2713,2.2777,2.2826,2.286,2.2907,2.2954
89,392,Asia,High variant,Japan,1.7276,1.9347,2.0809,2.1192,2.1508,2.1755,2.1964,2.2145,2.2291,2.2431,2.2534,2.2604,2.2697,2.2763,2.2818,2.2874,2.2909
90,400,Asia,High variant,Jordan,3.5145,3.3992,3.2835,3.1048,2.9533,2.8211,2.7087,2.608,2.5276,2.4597,2.4094,2.3717,2.3441,2.3246,2.3125,2.3048,2.301
91,398,Asia,High variant,Kazakhstan,2.8209,2.8581,2.8591,2.7751,2.702,2.6404,2.5863,2.5399,2.5002,2.4685,2.4413,2.4184,2.3993,2.3856,2.3752,2.3641,2.3555
92,404,Africa,High variant,Kenya,4.0237,3.8949,3.7618,3.564,3.3926,3.2416,3.1118,2.9917,2.883,2.7867,2.6999,2.6176,2.5472,2.4911,2.4432,2.4059,2.3766
93,296,Oceania,High variant,Kiribati,3.8336,3.7999,3.7381,3.5948,3.4665,3.3529,3.2527,3.1583,3.0691,2.9886,2.9104,2.834,2.7667,2.7024,2.6408,2.5873,2.5413
94,408,Asia,High variant,Dem. People's Republic of Korea,2.1434,2.2565,2.3294,2.307,2.2917,2.2817,2.2772,2.2761,2.2756,2.2762,2.281,2.2848,2.2885,2.292,2.2957,2.2996,2.3026
95,410,Asia,High variant,Republic of Korea,1.5726,1.7986,1.9633,2.0196,2.0651,2.103,2.1345,2.1628,2.1856,2.2044,2.2217,2.2348,2.247,2.257,2.265,2.2728,2.278
96,414,Asia,High variant,Kuwait,2.2166,2.3132,2.3793,2.3542,2.3366,2.3264,2.321,2.3179,2.3156,2.3159,2.317,2.3192,2.3211,2.3234,2.3255,2.3275,2.3288
97,417,Asia,High variant,Kyrgyzstan,3.1587,3.1438,3.1088,2.9974,2.901,2.8153,2.7384,2.6696,2.6103,2.5583,2.5143,2.4779,2.4481,2.4238,2.4053,2.3895,2.3757
