,Country Code,region,Variant,Location,2015-2020,2020-2025,2025-2030,2030-2035,2035-2040,2040-2045,2045-2050,2050-2055,2055-2060,2060-2065,2065-2070,2070-2075,2075-2080,2080-2085,2085-2090,2090-2095,2095-2100
43,192,Americas,Momentum,Cuba,2.08279,2.084015,2.08457,2.084955,2.08526,2.085505,2.085695,2.08586,2.086,2.086125,2.086235,2.08633,2.086415,2.086485,2.08655,2.086605,2.08666
44,531,Americas,Momentum,Curaçao,2.08579,2.085955,2.08615,2.086345,2.08653,2.086695,2.086835,2.086965,2.087075,2.087185,2.087265,2.087345,2.08742,2.087485,2.087535,2.087585,2.08763
45,196,Asia,Momentum,Cyprus,2.085195,2.085285,2.08535,2.085425,2.08547,2.08552,2.08556,2.085585,2.08561,2.08562,2.085625,2.08564,2.08564,2.085635,2.085635,2.08564,2.08563
46,203,Europe,Momentum,Czechia,2.07382,2.074205,2.07445,2.07459,2.074675,2.074715,2.07475,2.07476,2.07476,2.07477,2.07476,2.074755,2.074765,2.074765,2.07476,2.07476,2.074755
47,208,Europe,Momentum,Denmark,2.07203,2.07211,2.072165,2.072205,2.07223,2.07225,2.07226,2.07225,2.07226,2.07225,2.07226,2.07226,2.072255,2.07226,2.072265,2.072265,2.072265
48,262,Africa,Momentum,Djibouti,2.388815,2.389065,2.38896,2.388555,2.38788,2.386995,2.385975,2.384885,2.38378,2.38271,2.38171,2.38079,2.37998,2.379255,2.378635,2.378095,2.377605
49,214,Americas,Momentum,Dominican Republic,2.129865,2.130155,2.130635,2.13129,2.132075,2.132915,2.13379,2.13468,2.13555,2.13638,2.137195,2.13796,2.13866,2.13932,2.139915,2.14047,2.14097
50,218,Americas,Momentum,Ecuador,2.1301,2.12998,2.129975,2.13009,2.130285,2.130545,2.13086,2.131195,2.131545,2.131905,2.13226,2.132615,2.13296,2.13329,2.13361,2.1339,2.134175
51,818,Africa,Momentum,Egypt,2.13134,2.131205,2.131105,2.13105,2.13104,2.13109,2.13116,2.131275,2.131435,2.131605,2.131815,2.132065,2.132315,2.132585,2.132865,2.13317,2.13347
52,222,Americas,Momentum,El Salvador,2.11626,2.116335,2.116675,2.11717,2.11771,2.118275,2.11883,2.11939,2.11993,2.120445,2.120945,2.12141,2.121845,2.122265,2.122635,2.12299,2.123305
53,226,Africa,Momentum,Equatorial Guinea,2.46503,2.46128,2.458385,2.456215,2.454725,2.453845,2.45349,2.45363,2.45421,2.45516,2.456455,2.458025,2.45983,2.461865,2.46405,2.46636,2.468785
54,232,Africa,Momentum,Eritrea,2.24966,2.248455,2.247455,2.24666,2.246025,2.24555,2.2452,2.24498,2.24486,2.244845,2.244915,2.24509,2.24531,2.245615,2.245965,2.24637,2.24684
55,233,Europe,Momentum,Estonia,2.08342,2.08404,2.084385,2.084575,2.084685,2.08475,2.08479,2.08479,2.084785,2.084785,2.08478,2.08479,2.08479,2.084785,2.084775,2.08479,2.08478
56,748,Africa,Momentum,Swaziland,2.3708,2.366615,2.363635,2.361825,2.36104,2.36119,2.362155,2.36378,2.36594,2.36851,2.37139,2.37455,2.377885,2.381355,2.38487,2.38843,2.391965
57,231,Africa,Momentum,Ethiopia,2.309875,2.309125,2.30842,2.307775,2.307185,2.30668,2.30628,2.30596,2.305745,2.30562,2.305595,2.305655,2.30579,2.305985,2.306255,2.306555,2.30691
58,242,Oceania,Momentum,Fiji,2.129845,2.13042,2.131015,2.13162,2.132205,2.13274,2.133225,2.13366,2.13402,2.1343,2.134535,2.134695,2.1348,2.134855,2.134885,2.13488,2.134845
59,246,Europe,Momentum,Finland,2.06499,2.064975,2.064975,2.064975,2.06498,2.06497,2.06498,2.064975,2.064985,2.064975,2.064985,2.06498,2.06498,2.064975,2.06498,2.06498,2.06498
60,250,Europe,Momentum,France,2.06915,2.069245,2.06926,2.06925,2.06925,2.069255,2.06925,2.06925,2.069245,2.069255,2.06925,2.06925,2.069255,2.06925,2.069245,2.06925,2.069245
61,254,Americas,Momentum,French Guiana,2.080335,2.08067,2.08096,2.081215,2.081435,2.08161,2.08177,2.081895,2.08199,2.082055,2.08211,2.082135,2.082145,2.082145,2.082135,2.082105,2.082065
62,258,Oceania,Momentum,French Polynesia,2.076185,2.076475,2.076735,2.07695,2.07712,2.07725,2.07736,2.077435,2.077475,2.077495,2.077515,2.07751,2.0775,2.077495,2.077495,2.07749,2.07748
63,266,Africa,Momentum,Gabon,2.25892,2.260875,2.26268,2.26432,2.2658,2.26709,2.268195,2.26909,2.26982,2.270375,2.270755,2.270955,2.27103,2.27097,2.27081,2.270535,2.270225
64,270,Africa,Momentum,Gambia,2.375325,2.377315,2.379035,2.38047,2.381665,2.382595,2.38334,2.383855,2.38419,2.38435,2.384375,2.384265,2.384035,2.38373,2.383345,2.38291,2.382435
65,268,Asia,Momentum,Georgia,2.1194,2.117255,2.115185,2.113085,2.11092,2.11126,2.111565,2.111825,2.11206,2.11226,2.11244,2.112585,2.112725,2.11285,2.112965,2.11307,2.11315
66,276,Europe,Momentum,Germany,2.07495,2.07526,2.07544,2.075575,2.075645,2.07569,2.075715,2.075715,2.075725,2.075715,2.07572,2.075715,2.07572,2.07572,2.075715,2.07572,2.075715
67,288,Africa,Momentum,Ghana,2.36674,2.365935,2.365345,2.36494,2.36468,2.36457,2.364565,2.364665,2.36482,2.365065,2.36537,2.36571,2.366075,2.366475,2.3669,2.36734,2.367795
68,300,Europe,Momentum,Greece,2.0834,2.08375,2.084,2.084165,2.08427,2.084325,2.08435,2.084345,2.084345,2.08434,2.08434,2.084335,2.084325,2.08433,2.084325,2.084325,2.084325
69,308,Americas,Momentum,Grenada,2.09631,2.096185,2.096175,2.09624,2.09636,2.096505,2.09669,2.09688,2.09709,2.09729,2.0975,2.097725,2.097935,2.098155,2.09836,2.098575,2.09879
70,312,Americas,Momentum,Guadeloupe,2.066825,2.06698,2.067095,2.067195,2.06724,2.067285,2.06732,2.067325,2.067335,2.067335,2.067335,2.06732,2.06732,2.06731,2.067305,2.0673,2.067295
71,316,Oceania,Momentum,Guam,2.09193,2.092205,2.092435,2.09266,2.09284,2.092995,2.09313,2.09323,2.09332,2.093385,2.093425,2.09346,2.093475,2.09349,2.093495,2.093495,2.093495
72,320,Americas,Momentum,Guatemala,2.15536,2.155435,2.15555,2.15569,2.15588,2.1561,2.156345,2.1566,2.15685,2.15711,2.15738,2.157635,2.157875,2.158105,2.15834,2.15854,2.158745
73,324,Africa,Momentum,Guinea,2.460405,2.46079,2.46119,2.46163,2.46208,2.462545,2.46301,2.463495,2.463975,2.464475,2.46501,2.465555,2.466135,2.46674,2.46737,2.468025,2.46871
74,624,Africa,Momentum,Guinea-Bissau,2.510865,2.50972,2.50881,2.50813,2.50762,2.50727,2.507075,2.50704,2.507145,2.507365,2.50771,2.50818,2.508735,2.509405,2.510185,2.51104,2.51199
75,328,Americas,Momentum,Guyana,2.173855,2.174265,2.17483,2.175525,2.17632,2.17715,2.177995,2.178825,2.179625,2.180395,2.18111,2.181775,2.182385,2.182935,2.18344,2.183895,2.184305
76,332,Americas,Momentum,Haiti,2.372405,2.37122,2.370215,2.3694,2.368775,2.368345,2.368095,2.36798,2.368005,2.368135,2.36836,2.36866,2.369,2.369405,2.369815,2.370265,2.370705
77,340,Americas,Momentum,Honduras,2.175765,2.1758,2.17602,2.176395,2.176875,2.177415,2.178,2.17859,2.179175,2.179755,2.18031,2.18084,2.181325,2.1818,2.18222,2.182615,2.18297
78,344,Asia,Momentum,"China, Hong Kong SAR",2.080515,2.080745,2.080885,2.08098,2.081025,2.08106,2.081065,2.081065,2.08106,2.081065,2.081065,2.08107,2.081065,2.08106,2.08107,2.08107,2.08107
79,348,Europe,Momentum,Hungary,2.081435,2.08196,2.082325,2.082575,2.08273,2.082825,2.082875,2.082885,2.08289,2.082895,2.08289,2.082895,2.08289,2.082885,2.082895,2.08289,2.082885
80,352,Europe,Momentum,Iceland,2.06531,2.0655,2.06564,2.06574,2.06581,2.06587,2.0659,2.06592,2.065915,2.065905,2.06589,2.06588,2.06585,2.065825,2.065795,2.06577,2.06574
81,356,Asia,Momentum,India,2.288115,2.283655,2.278405,2.27234,2.26657,2.26222,2.26306,2.26398,2.26491,2.265865,2.266835,2.26778,2.268715,2.269635,2.270535,2.271435,2.272305
82,360,Asia,Momentum,Indonesia,2.15576,2.155925,2.156185,2.15654,2.156935,2.15736,2.157805,2.15824,2.15867,2.159085,2.15949,2.15987,2.16023,2.16057,2.160885,2.16117,2.161445
83,364,Asia,Momentum,Iran (Islamic Republic of),2.10504,2.105345,2.105575,2.105785,2.10597,2.10613,2.10628,2.106415,2.106535,2.106635,2.106725,2.1068,2.106875,2.10693,2.10699,2.10703,2.107085
84,368,Asia,Momentum,Iraq,2.184045,2.182995,2.18213,2.18143,2.18087,2.180435,2.180125,2.17992,2.17981,2.17981,2.17989,2.18005,2.1803,2.18061,2.181005,2.18145,2.181945
85,372,Europe,Momentum,Ireland,2.078725,2.068635,2.068625,2.068635,2.06863,2.068635,2.068635,2.068635,2.06863,2.068625,2.06864,2.068635,2.068635,2.068635,2.068635,2.068635,2.06863
86,376,Asia,Momentum,Israel,2.06966,2.069845,2.070025,2.07017,2.070305,2.07042,2.07051,2.07058,2.070635,2.07065,2.070665,2.07065,2.070625,2.070595,2.07055,2.07049,2.070435
